length_url,nb_dots,nb_hyphens,nb_at,domain_age,domain_registration_length,web_traffic,google_index,page_rank,links_in_tags,phish_hints,status
78,4,2,0,5627,217,0,1,5,0.0,0,1
34,2,0,0,-1,2020,314851,0,2,99.04761905,0,0
44,3,3,0,165,201,0,1,0,94.11764706,0,1
48,1,1,0,4629,119,0,1,2,0.0,3,1
143,5,0,0,5613,231,0,1,5,33.33333333,0,1
56,3,0,0,1971,0,0,0,0,100.0,3,1
65,3,4,0,11049,275,549,0,6,90.0,0,0
73,3,0,0,761,335,0,1,0,0.0,1,1
29,2,0,0,6466,109,0,0,3,0.0,0,0
71,3,5,0,1731,96,7026810,0,0,71.42857143,0,0
25,2,0,0,4473,640,0,0,3,100.0,0,0
110,4,1,1,4609,139,0,1,3,50.0,4,1
80,3,1,0,5826,18,0,1,0,0.0,0,1
54,2,1,0,786,310,0,1,0,0.0,2,1
71,2,4,0,7445,589,5393701,0,8,26.08695652,0,0
106,7,0,0,-1,953,0,1,0,0.0,3,1
32,2,0,0,-1,0,0,1,0,15.95744681,1,1
50,1,2,0,2213,344,305155,1,3,55.55555556,0,0
44,5,0,0,3332,320,0,1,3,90.47619048,0,1
39,3,0,0,-1,180,733495,0,2,100.0,0,0
100,4,6,0,7449,586,385,0,8,0.0,0,0
31,2,0,0,7962,1534,71370,0,5,34.61538462,0,0
49,2,0,0,1502,324,2698315,1,0,0.0,0,1
66,3,4,0,11048,276,546,0,6,90.0,0,0
259,3,3,0,7062,242,491854,1,1,81.81818182,3,1
70,5,3,0,5616,228,0,1,5,0.0,2,1
180,3,1,0,2188,3,15873,1,5,100.0,2,1
61,3,2,0,8746,0,23386,1,4,40.90909091,0,0
19,1,0,0,5890,319,2438924,0,2,80.0,0,0
44,3,0,0,3605,49,1137979,1,3,0.0,1,1
46,3,0,0,3710,308,818029,1,4,71.42857143,1,0
75,3,0,0,8206,923,15425,1,5,76.92307692,0,0
102,3,1,0,4842,271,9602,0,5,0.0,0,1
466,4,8,0,7708,27,1416447,1,5,10.0,1,1
83,3,1,0,383,347,10628193,1,0,100.0,1,1
59,3,1,0,-1,0,5695,1,5,100.0,0,0
68,3,1,0,1728,464,0,1,3,100.0,3,1
38,1,0,0,439,292,0,1,0,0.0,0,1
36,2,0,0,7297,372,0,0,5,4.761904762,0,0
127,2,3,0,8348,2974,1,1,10,0.0,0,1
37,2,0,0,4057,325,98,1,5,16.66666667,0,0
38,2,0,0,9174,322,625,0,7,68.42105263,0,0
60,2,0,0,8546,0,58239,0,5,0.0,0,0
35,2,1,0,-1,398,228333,0,6,50.0,0,0
63,7,1,0,177,189,0,1,0,0.0,0,1
51,3,3,0,6137,72,28754,0,5,44.0,0,0
50,2,0,0,-1,-1,0,1,0,0.0,1,1
60,2,1,0,514,217,0,1,0,0.0,0,1
62,1,1,0,4540,208,0,1,1,100.0,3,1
38,2,4,0,8149,251,133,0,6,43.47826087,0,0
33,3,0,0,4161,221,0,1,0,0.0,0,1
162,4,2,0,5616,228,0,1,5,0.0,0,1
20,1,0,0,-1,0,2472276,1,6,100.0,0,1
50,1,0,0,4312,110,0,1,2,0.0,0,1
42,4,1,0,5627,217,0,1,5,0.0,0,1
31,3,0,0,-1,14,0,1,0,100.0,0,1
24,2,0,0,5852,356,76924,1,1,0.0,0,1
66,2,1,0,9056,75,1664,1,7,100.0,0,0
71,2,1,0,9283,60,124,0,7,87.80487805,0,0
33,2,0,0,8966,1260,70,0,8,0.0,0,0
73,3,0,0,793,303,514912,0,1,0.0,0,1
466,4,8,0,7709,26,1422202,1,5,10.0,1,1
61,2,0,0,7133,901,12,1,7,100.0,0,0
84,1,6,0,9034,191,696,0,5,11.11111111,0,0
57,2,1,0,7119,3473,32633,1,4,7.692307692000001,0,0
42,2,2,0,5456,23,124062,1,3,60.0,0,0
60,3,4,0,3097,191,2437404,0,3,41.66666667,0,0
59,3,1,0,4193,189,0,1,2,0.0,3,1
44,2,0,0,7780,179,6206,0,5,75.0,0,0
50,2,1,0,4255,128,0,0,3,11.47540984,0,0
36,2,2,0,-1,0,77586,1,1,100.0,1,1
21,1,0,0,4320,63,0,1,2,66.66666667,0,1
30,2,0,0,2613,673,670465,0,3,93.18181818,0,0
39,2,0,0,-1,149,0,1,0,50.0,0,1
71,3,0,0,-1,782,0,1,0,0.0,0,1
43,2,1,0,1971,0,0,0,3,68.42105263,0,0
36,2,0,0,8518,2806,8,0,10,12.5,0,0
40,1,1,0,1744,83,0,0,2,0.0,3,1
29,2,0,0,7549,121,733780,0,4,100.0,0,0
129,3,1,0,-1,333,24,0,9,0.0,0,1
38,1,0,0,909,187,0,1,2,0.0,0,1
16,1,0,0,6001,0,9363234,0,3,66.66666667,0,0
70,3,4,0,8097,3442,52592,0,5,66.66666667,0,0
48,2,1,0,7743,164,20027,0,5,18.18181818,0,1
42,3,1,0,7982,54,348,1,6,12.5,0,0
33,2,0,0,7297,372,0,0,5,0.0,0,0
35,2,0,0,888,207,0,0,0,0.0,1,1
150,2,2,0,8019,381,0,1,4,7.692307692000001,1,1
64,2,4,0,6215,359,1173260,0,4,100.0,0,0
61,2,0,0,3157,0,0,1,1,0.0,0,1
38,1,0,0,4778,336,0,1,2,0.0,0,1
22,2,0,0,1654,173,4127669,0,3,50.0,0,0
35,3,0,0,-1,0,2639634,1,5,0.0,0,0
61,2,3,0,4487,990,2870,0,5,92.85714286,0,0
47,3,0,0,8051,1079,0,0,2,0.0,0,0
85,4,0,0,-1,208,0,1,0,7.142857143,0,1
33,2,0,0,8930,203,18546,0,5,9.090909091,0,0
37,2,1,0,5303,176,931080,0,4,75.0,0,0
77,4,1,0,5159,1049,115,1,8,0.0,0,0
159,6,6,1,5670,173,5836,1,6,12.5,0,1
80,1,5,0,2041,150,493547,1,3,64.28571429,0,0
23,2,0,0,-1,-1,71035,0,4,62.5,0,0
174,4,6,1,-1,540,0,1,0,66.66666667,1,1
108,3,1,0,3323,329,209025,0,2,0.0,1,0
67,3,5,0,3827,190,1709412,0,3,50.0,0,0
30,1,0,0,1899,292,507771,0,1,88.88888889,2,1
87,2,5,0,7728,1037,0,1,1,100.0,3,1
53,3,1,0,7481,3111,307,1,5,50.0,0,0
59,1,0,0,2107,85,234160,0,5,0.0,0,0
73,2,3,0,4075,1769,14263,0,4,57.14285714,0,0
27,2,0,0,-1,0,201422,0,2,85.71428571,0,0
34,3,0,0,5974,234,136505,0,3,66.66666667,0,0
56,3,2,0,3858,1255,36712,0,3,100.0,0,0
48,3,0,0,8045,3482,2580,0,6,0.0,0,0
122,2,3,0,8019,381,0,1,4,7.692307692000001,0,1
32,2,0,0,7296,373,0,0,5,0.0,0,0
76,2,2,0,5284,2751,15208,0,5,88.23529412,1,0
74,4,2,0,135,230,0,1,0,100.0,0,1
53,2,1,0,9174,322,623,0,7,68.42105263,0,0
74,2,4,0,5118,360,92095,0,5,82.35294118,1,0
38,2,0,0,2785,136,921056,0,1,66.66666667,0,0
29,2,0,0,5109,369,0,0,4,62.5,0,0
62,3,1,0,253,112,0,1,0,0.0,2,1
48,2,0,0,6212,362,3128,0,5,100.0,0,0
60,5,0,0,7017,287,0,1,1,66.66666667,4,1
25,2,0,0,147,219,0,1,0,0.0,0,1
56,2,0,0,6833,236,0,1,0,100.0,0,1
50,3,1,0,7343,1057,611,0,5,50.0,0,0
40,1,0,0,5194,0,1139798,0,2,73.91304348,0,0
55,2,2,0,4104,279,1337106,0,4,100.0,0,0
59,2,0,0,6382,193,3283160,0,2,0.0,0,0
37,2,0,0,-1,173,399905,0,4,90.90909091,0,0
35,1,0,0,300,66,0,1,0,100.0,0,1
54,2,0,0,1546,645,4669,1,2,66.66666667,0,1
33,1,2,0,3512,141,0,0,2,100.0,0,1
44,3,0,0,5659,185,1280742,1,3,96.77419355,0,0
65,3,4,0,3106,182,4486984,1,1,0.0,0,1
26,2,0,0,3546,107,3318392,0,3,100.0,0,0
283,3,8,0,9338,158,21,0,5,0.0,1,1
36,2,1,0,7494,176,1141553,1,4,100.0,0,0
70,1,1,0,2095,462,0,1,0,100.0,2,1
23,2,0,0,1813,1839,0,0,1,57.14285714,0,0
28,2,0,0,3091,197,0,0,2,90.0,0,0
38,2,0,0,3194,824,128555,1,5,100.0,0,1
32,1,0,0,-1,0,0,0,0,93.18181818,0,0
98,2,8,0,8959,171,574,0,6,22.22222222,0,0
41,2,2,0,3570,2273,16109,0,6,0.0,0,0
30,1,0,0,4907,0,1786477,0,1,42.85714286,0,0
20,1,1,0,-1,0,4055774,1,6,100.0,0,1
122,2,0,0,9339,157,21,0,5,0.0,0,1
23,2,0,0,2495,427,8018283,0,4,88.57142857,0,0
44,2,2,0,5887,1417,184,0,6,72.72727273,0,0
90,3,0,0,-1,0,301622,1,2,100.0,0,1
67,2,1,0,-1,188,306001,0,2,0.0,0,1
57,2,0,0,6901,1865,11507,1,5,61.11111111,0,0
47,2,2,0,2725,197,0,0,3,50.0,0,0
65,2,0,0,1834,358,0,1,0,100.0,0,1
25,2,0,0,1761,431,0,0,2,50.0,0,0
42,1,0,0,4238,2336,18680,0,5,100.0,0,0
56,2,0,0,6162,1508,6596,0,4,8.333333332999999,0,0
28,2,0,0,7297,372,5850976,0,5,11.11111111,0,0
70,2,1,0,3047,239,0,1,1,100.0,4,1
69,1,1,0,2542,380,2034769,1,3,75.0,3,1
30,2,0,0,-1,0,1727087,0,3,25.0,0,0
85,3,1,0,1015,80,1196152,1,2,0.0,0,1
43,3,0,0,7157,149,2294,1,3,86.66666667,0,0
127,4,1,0,3993,0,5707171,1,0,100.0,0,1
42,4,0,0,-1,0,0,1,0,75.0,0,1
64,2,1,0,131,234,0,1,0,0.0,3,1
41,2,1,0,3996,387,16360,0,4,40.0,0,0
91,2,7,0,8163,3158,708731,1,4,75.0,0,0
49,2,0,0,6060,149,754593,1,5,66.66666667,0,0
37,1,0,0,146,220,4024186,0,0,100.0,0,1
82,2,9,0,5062,3338,578,0,6,81.81818182,0,0
34,2,0,0,5160,1048,0,0,8,40.0,0,0
35,1,0,0,388,343,0,1,0,0.0,0,1
38,2,0,0,-1,362,0,1,0,71.42857143,0,1
32,1,0,0,7505,3087,1754,0,5,55.55555556,0,0
27,2,0,0,4333,414,0,0,2,10.0,0,0
44,2,3,0,7296,373,0,1,5,0.0,0,1
27,2,0,0,90,274,0,1,0,0.0,0,1
21,2,0,0,978,117,0,0,3,100.0,0,0
27,2,1,0,-1,0,0,0,1,50.0,0,0
34,2,1,0,8928,2761,46468,0,6,100.0,0,0
64,2,2,0,-1,359,0,1,0,100.0,1,1
38,2,0,0,1546,645,4669,1,2,66.66666667,0,1
77,3,0,0,7748,91,40610,1,5,0.0,1,0
48,2,0,0,7881,520,436856,0,5,83.33333333,0,0
39,3,0,0,3448,204,0,1,1,100.0,0,1
19,1,0,0,4,360,0,1,0,100.0,0,1
22,2,0,0,5525,318,649230,0,4,75.0,0,0
22,2,0,0,9074,787,1953598,0,4,100.0,0,0
64,3,6,0,6135,74,28418,0,5,44.0,0,0
29,2,1,0,60,305,0,0,0,100.0,0,0
59,3,4,0,11049,275,549,0,6,90.0,0,0
37,3,0,0,7378,192,192745,1,4,100.0,0,1
94,3,4,0,5993,216,0,1,0,100.0,4,1
39,3,0,0,7378,558,746847,1,2,100.0,0,1
29,1,0,0,60,304,0,1,0,100.0,1,1
25,2,0,0,8494,1003,6469,0,3,44.0,0,0
86,3,1,0,6990,315,2001589,1,1,81.81818182,1,1
86,2,1,0,518,213,4431878,1,0,100.0,2,1
118,2,1,0,8018,382,0,1,4,0.0,0,1
53,2,1,0,7834,201,600,0,6,29.03225806,0,0
36,2,0,0,6349,955,0,0,3,0.0,1,1
31,2,1,0,4392,356,0,0,2,80.0,0,0
38,2,1,0,2411,146,0,0,2,0.0,0,0
61,3,0,0,7189,1210,80480,0,5,0.0,0,0
23,2,0,0,6241,699,0,0,3,28.0,0,0
24,2,0,0,3509,50,8127484,0,3,85.71428571,0,0
66,3,1,0,-1,0,60011,0,4,0.0,0,0
23,2,0,0,8332,159,0,0,3,100.0,0,0
38,2,1,0,6073,137,14411,0,5,25.0,0,0
39,1,1,0,6329,611,642,1,10,35.29411765,1,0
26,2,0,0,2995,292,395612,1,1,100.0,0,1
41,3,0,0,3962,55,50893,0,4,85.71428571,0,0
124,3,3,0,2108,83,0,1,0,0.0,3,1
56,2,0,0,7296,373,0,1,5,50.0,0,1
36,2,0,0,-1,113,0,1,0,85.71428571,0,1
37,3,0,0,5515,329,423457,0,5,60.0,0,0
51,2,0,0,4138,244,0,1,0,100.0,0,1
30,2,0,0,1358,103,1471895,0,1,100.0,0,0
76,2,3,0,7616,132,2190,0,5,52.94117647,0,0
33,2,0,0,7447,588,0,0,8,68.88888889,0,0
58,5,0,0,359,7,0,1,1,0.0,1,1
185,2,1,0,1944,247,0,1,0,87.5,1,1
24,2,0,0,4011,7,3283858,0,2,66.66666667,0,0
27,2,0,0,6209,1,0,0,3,88.46153846,0,0
257,6,0,0,755,340,0,1,0,100.0,1,1
57,3,0,0,1971,0,0,0,0,100.0,3,1
36,2,2,0,3620,33,423466,0,2,96.15384615,0,0
40,2,0,0,6260,2505,683,0,6,61.53846154,0,0
76,2,5,0,-1,576,0,0,5,100.0,0,0
94,4,0,1,6448,75,2838593,1,2,100.0,0,1
21,2,0,0,4148,0,0,0,2,60.0,0,0
75,4,1,0,12714,0,5025,0,5,0.0,0,0
41,3,0,0,128,237,0,1,0,0.0,0,1
84,3,0,0,7476,1655,629,0,7,0.0,0,0
77,1,7,0,6304,270,8338,0,6,29.16666667,0,0
43,2,0,0,7130,905,12,0,7,100.0,0,0
28,2,0,0,436,295,0,0,0,0.0,0,0
62,3,2,0,7668,733,301,0,6,100.0,0,0
26,2,0,0,7115,18,1329043,1,3,98.18181818,0,0
95,3,0,0,3454,198,389882,1,4,100.0,0,0
102,2,14,0,5063,3337,582,0,6,88.88888889,0,0
43,2,0,0,9200,298,685,0,6,90.47619048,0,0
36,2,0,0,7296,373,0,1,5,0.0,0,1
32,1,0,0,3077,211,0,1,1,0.0,0,1
35,2,0,0,7441,1690,612034,0,5,93.75,0,0
37,2,0,0,2021,170,4511081,1,0,100.0,0,1
42,2,0,0,4507,241,571736,1,1,0.0,0,1
124,3,8,0,9501,360,2052,1,6,94.11764706,0,0
24,2,0,0,3927,90,1623912,0,2,57.14285714,0,0
63,2,0,0,-1,32,0,1,0,0.0,0,1
36,2,0,0,9203,295,687,0,6,90.47619048,0,0
52,2,0,0,6897,407,293139,0,5,0.0,0,0
74,3,0,0,8148,617,12761,0,6,30.95238095,0,0
135,2,1,0,4284,99,0,1,1,66.66666667,2,1
43,2,0,0,7133,901,12,1,7,100.0,0,0
47,4,2,0,5626,218,0,1,5,0.0,0,1
114,1,4,0,-1,0,2988,1,6,100.0,0,1
172,2,2,0,8018,382,0,1,4,0.0,0,1
74,3,2,0,9219,3565,114616,0,5,0.0,0,0
106,2,0,0,5622,222,0,1,1,0.0,0,1
69,2,0,0,4377,0,0,1,1,0.0,0,1
28,2,0,0,6671,1365,397947,0,3,28.57142857,0,0
57,3,0,0,9239,259,4803955,0,4,0.0,0,0
54,2,0,0,59,305,0,1,0,0.0,0,1
37,3,1,0,7189,116,481145,1,1,81.81818182,0,1
51,2,0,0,7134,901,12,0,7,100.0,0,0
25,2,0,0,6416,523,237480,0,4,100.0,0,0
27,2,0,0,7556,0,614699,0,5,100.0,0,0
62,4,0,0,-1,0,0,1,0,0.0,0,1
84,4,1,0,6559,15,0,1,2,12.5,3,1
50,1,0,0,226,139,5807838,1,0,100.0,0,1
26,3,0,0,-1,0,0,1,0,100.0,0,1
324,3,5,0,8018,382,0,1,4,44.44444444,0,1
28,1,0,0,334,0,0,1,2,100.0,0,1
38,4,0,0,-1,639,0,1,0,100.0,0,1
28,2,0,0,-1,0,0,1,0,33.33333333,0,1
31,2,0,0,3727,656,10481070,0,2,40.0,0,0
111,3,10,0,9297,201,8115,1,6,79.31034483,0,0
147,9,1,0,1620,207,2363,1,4,23.07692308,0,1
48,5,0,0,1628,198,3025118,1,1,100.0,0,1
24,2,0,0,-1,-1,1108129,0,4,0.0,0,0
43,2,1,0,2492,65,0,1,0,50.0,3,1
20,2,0,0,-1,0,0,0,4,33.33333333,0,0
39,2,0,0,90,275,0,1,0,75.0,0,1
49,4,1,0,5615,228,0,1,5,0.0,2,1
35,1,0,0,2970,317,8325539,1,3,100.0,0,1
69,3,2,0,8587,180,2544,0,6,76.92307692,0,0
24,3,0,0,-1,0,224845,0,3,62.5,0,0
42,3,0,0,532,198,0,1,0,0.0,0,1
55,1,4,0,2183,374,3190599,0,2,100.0,0,0
30,1,0,0,7491,179,63,0,10,50.0,0,0
46,2,0,0,6903,1863,11602,1,5,61.11111111,0,0
43,1,2,0,-1,371,2357981,1,1,0.0,2,1
22,2,0,0,-1,0,2988364,0,4,100.0,0,0
46,1,0,0,7657,379,433,0,7,94.11764706,0,0
39,1,2,0,7430,240,5517,1,6,50.0,0,0
39,2,0,0,6221,353,6192,0,5,100.0,0,0
41,2,0,0,6009,201,0,1,2,100.0,0,1
49,2,1,0,1059,37,0,1,0,0.0,0,1
25,2,0,0,-1,66,1993331,0,4,63.63636364,0,0
110,2,9,0,-1,211,904517,0,4,84.61538462,0,0
34,3,0,0,-1,1599,863712,0,2,0.0,0,0
88,2,1,0,1086,9,0,1,0,100.0,1,1
23,1,0,0,1697,130,7294945,0,4,100.0,0,0
46,2,0,0,4917,2022,19627,0,5,100.0,0,0
39,2,0,0,7724,2137,246,0,4,81.81818182,0,0
124,4,1,0,4003,14,5828815,1,0,100.0,0,1
41,3,0,0,9058,438,4321397,0,5,0.0,0,0
71,3,0,0,12874,0,2232,0,6,0.0,0,0
27,2,0,0,-1,205,6996253,0,1,40.0,0,0
71,2,1,0,507,0,0,1,0,0.0,0,1
56,4,0,0,5682,162,0,1,0,0.0,1,1
74,2,0,0,3764,253,0,1,2,75.0,1,1
45,4,0,0,1015,446,40937,1,4,0.0,0,1
75,2,8,0,7423,1342,293,1,7,0.0,0,0
76,3,1,0,3436,582,299847,1,4,22.22222222,3,1
42,4,0,0,-1,0,1999746,0,4,37.5,0,0
23,2,0,0,9076,1516,144824,0,4,62.5,0,0
188,2,0,0,3734,284,4969132,1,2,0.0,3,1
29,2,0,0,1815,11,109622,0,5,20.0,0,0
88,3,4,0,1532,294,0,1,0,79.59183673,0,1
57,2,0,0,6342,598,294,0,5,100.0,0,0
33,2,0,0,3526,127,0,0,0,0.0,0,1
62,2,1,0,2818,104,0,1,0,100.0,3,1
27,2,0,0,9394,101,6896,0,6,100.0,0,0
56,5,1,0,5615,228,0,1,5,0.0,2,1
40,3,0,0,1338,122,22211,0,6,100.0,0,1
73,3,1,0,7590,3002,635,1,5,78.57142857,0,0
28,2,1,0,6465,110,10307170,0,3,0.0,0,0
39,2,0,0,-1,309,0,1,0,100.0,1,1
26,2,0,0,1380,81,459976,0,3,100.0,0,0
44,4,0,0,9336,0,199475,0,4,80.0,0,0
99,1,0,0,217,149,0,1,0,100.0,0,1
47,2,0,0,4180,0,0,1,0,87.5,0,1
50,3,0,0,5309,3456,37739,0,5,25.0,0,0
45,1,0,0,-1,262,3864418,1,4,100.0,1,1
30,2,0,0,4799,315,1616591,0,2,81.81818182,0,0
81,2,7,0,4866,247,1432099,1,5,85.71428571,0,0
24,2,0,0,4593,155,1248266,0,3,100.0,0,0
84,6,0,0,8973,1252,67603,1,6,87.5,1,0
30,2,1,0,-1,362,0,0,0,4.761904762,0,0
82,3,6,0,11048,276,546,0,6,90.0,0,0
67,3,3,0,8584,183,0,1,2,50.0,1,1
32,2,0,0,8969,161,211482,0,5,71.42857143,0,0
35,2,0,0,5380,1560,7696,1,6,0.0,0,0
69,1,1,0,3259,29,0,1,2,100.0,0,1
57,4,0,0,3023,264,0,1,1,20.0,3,1
105,2,0,0,5963,246,0,1,0,100.0,0,1
127,2,3,0,8019,381,0,1,4,7.692307692000001,1,1
22,1,0,0,2799,128,1263403,0,3,91.30434783,0,0
27,2,0,0,5160,1048,0,0,8,100.0,0,0
82,5,1,1,-1,0,0,1,0,0.0,1,1
27,2,0,0,1632,194,0,0,2,0.0,0,0
67,2,4,0,3993,755,0,1,3,100.0,0,0
25,2,0,0,8236,165,263590,0,2,93.75,0,0
22,2,0,0,-1,0,0,0,3,100.0,0,0
49,2,2,0,6807,132,0,0,4,14.28571429,0,0
64,6,0,0,4025,360,91922,1,3,0.0,0,0
30,2,0,0,7298,371,0,0,5,23.52941176,0,0
43,3,2,0,1675,151,70853,0,4,86.11111111,0,1
68,5,0,1,5627,217,9424969,1,5,0.0,0,1
32,2,0,0,-1,564,0,1,2,100.0,0,1
21,2,0,0,-1,0,165559,0,3,100.0,0,0
68,2,5,0,2527,394,3090921,0,2,87.5,0,0
24,2,0,0,-1,0,80476,0,1,0.0,0,1
50,3,0,0,3139,149,0,1,3,95.91836735,0,1
67,3,0,0,284,82,0,1,0,0.0,0,1
24,2,1,0,2181,10,1260885,0,2,88.88888889,0,0
63,2,0,0,4212,170,0,1,0,0.0,0,1
24,2,0,0,-1,0,192053,0,5,0.0,0,0
45,2,0,0,6673,632,6923,0,5,64.70588235,0,0
43,2,0,0,-1,372,0,1,0,0.0,0,1
39,4,0,0,5626,218,0,1,5,0.0,1,1
50,3,0,0,10316,277,3494,0,7,83.01886792,0,0
92,5,0,0,1534,292,0,1,0,0.0,1,1
24,1,1,0,1,364,0,1,0,100.0,0,1
48,2,1,0,1762,429,0,0,0,75.0,0,1
70,3,0,0,82,283,9795924,1,0,81.81818182,1,1
168,2,1,0,1838,11,0,1,1,0.0,2,1
34,2,0,0,515,216,1923676,1,2,0.0,0,1
60,3,2,0,-1,0,0,1,0,50.0,0,1
28,1,0,0,1152,1038,66834,1,4,66.66666667,0,0
43,3,0,0,6863,221,2044997,0,3,100.0,1,0
51,4,0,0,7473,197,0,1,4,88.88888889,0,1
131,1,0,0,2114,77,0,1,1,100.0,1,1
48,2,0,0,1953,2429,4365,1,3,0.0,0,1
51,2,0,0,7127,177,4279,0,8,100.0,0,0
32,3,0,0,-1,330,7138757,1,2,0.0,0,1
67,1,4,0,6304,270,8338,0,6,28.0,0,0
30,2,0,0,5810,34,0,0,2,88.23529412,0,0
74,3,1,0,3046,240,0,1,1,100.0,4,1
73,2,3,0,8899,232,145007,0,5,94.73684211,0,0
63,2,1,0,8217,182,213,0,8,88.46153846,0,0
179,3,1,0,2189,2,15873,1,5,100.0,2,1
53,3,0,0,6385,920,37834,0,5,2.702702703,0,0
91,3,0,0,5553,291,10767986,1,2,0.0,0,0
40,2,0,0,6444,3053,448374,0,4,28.57142857,0,0
43,2,0,0,7132,902,12,0,7,100.0,0,0
48,3,1,0,16,349,8051915,1,0,16.66666667,0,1
19,1,0,0,-1,86,749072,0,2,90.0,0,0
61,3,2,0,7402,498,2085,0,6,100.0,0,0
131,7,0,0,243,122,10496635,1,0,60.0,0,1
201,2,0,0,2613,308,0,1,2,33.33333333,0,1
23,2,0,0,3931,816,169549,0,4,100.0,0,0
35,1,1,0,-1,276,10090,0,6,66.66666667,0,0
39,3,0,0,6982,2,0,0,0,100.0,0,1
47,4,2,0,5616,228,0,1,5,0.0,0,1
93,3,1,1,-1,0,0,1,0,100.0,2,1
30,2,0,0,4897,946,1626642,0,3,45.45454545,0,0
69,2,4,0,5222,986,136,0,8,58.82352941,0,0
49,4,2,0,5614,230,0,1,5,0.0,0,1
26,2,0,0,4483,265,125300,0,3,20.0,0,0
49,2,1,0,6509,1892,808813,0,5,93.10344828,0,0
36,3,1,0,7056,248,2078843,1,1,100.0,0,1
58,4,2,0,5626,218,0,1,5,0.0,1,1
49,3,0,0,7297,372,0,1,5,10.0,0,1
103,2,8,0,8454,311,64256,1,5,89.47368421,0,0
26,2,0,0,-1,0,3880927,0,3,71.42857143,0,0
186,2,7,0,3556,96,0,1,1,4.081632653,0,1
131,7,0,0,4478,269,188429,1,2,83.33333333,2,1
26,1,0,0,127,238,0,1,0,0.0,0,1
74,2,0,0,3918,99,0,1,0,100.0,0,1
62,4,0,0,5170,339,2080048,1,2,10.0,1,1
60,2,1,0,9227,1831,767,1,6,90.69767442,0,0
41,2,0,0,6212,362,3111,0,5,100.0,0,0
29,2,0,0,4578,171,0,0,2,100.0,0,0
35,2,0,0,6969,2161,2519986,0,4,64.28571429,0,0
32,3,0,0,7440,230,0,0,3,66.66666667,0,0
37,2,1,0,6263,676,6627,0,6,84.61538462,0,0
66,2,2,0,7412,2795,13241,0,5,70.58823529,0,0
20,2,0,0,7188,117,2888357,1,1,0.0,0,1
112,3,1,1,4493,620,0,1,0,100.0,6,1
34,2,0,0,7447,588,0,0,8,23.80952381,0,0
38,2,0,0,6260,2505,683,0,6,61.53846154,0,0
34,2,0,0,8375,1851,1430338,0,3,37.5,0,0
58,2,2,0,3893,124,171,0,10,13.33333333,0,0
27,2,0,0,5586,257,50384,0,6,41.66666667,0,0
34,3,0,0,1830,0,0,1,1,0.0,0,1
27,2,0,0,3222,65,0,0,2,0.0,0,0
60,5,0,0,4407,341,0,1,0,0.0,0,1
43,2,2,0,8698,1993,25707,0,5,92.30769231,0,0
21,2,0,0,7767,269,7218488,0,4,0.0,0,0
67,3,0,0,2612,309,261070,1,4,100.0,0,1
89,3,0,0,8326,74,993169,0,4,100.0,1,0
49,3,1,0,5073,406,287661,1,5,0.0,0,0
61,3,0,0,7298,371,0,1,5,0.0,0,1
19,1,0,0,1638,188,0,1,0,0.0,0,1
46,2,0,0,8347,2975,1,1,10,50.0,2,1
65,2,2,0,-1,332,18370,0,6,57.14285714,0,0
41,2,0,0,7129,905,12,0,7,100.0,0,0
57,2,0,0,6717,222,252556,0,5,92.30769231,1,0
55,1,0,0,536,194,0,1,0,60.0,0,1
82,4,0,1,148,217,0,1,0,71.42857143,0,1
31,2,0,0,8813,1778,97606,0,5,95.45454545,0,0
97,3,1,0,5729,114,3192494,0,3,38.88888889,2,0
53,2,4,0,4536,213,0,0,2,66.66666667,0,0
34,3,1,0,5837,737,2112335,0,4,77.77777778,0,0
33,2,0,0,3369,648,2865212,0,4,40.0,0,0
22,1,0,0,-1,0,3514,1,9,100.0,0,1
65,2,3,0,3684,699,246183,1,4,0.0,2,1
38,1,0,0,1757,70,0,1,0,71.42857143,0,0
40,1,0,0,4070,312,5422,0,6,50.0,0,0
21,2,0,0,-1,0,1165,0,5,96.96969697,0,0
54,2,0,0,6995,1770,50763,0,5,11.76470588,0,0
31,2,0,0,-1,0,45954,0,5,18.18181818,0,0
55,2,1,0,6041,169,0,1,1,100.0,1,1
84,2,0,0,8019,381,0,1,4,9.090909091,0,1
132,4,1,0,3992,25,5697976,1,0,100.0,0,1
30,3,0,0,1,363,0,1,0,0.0,0,1
17,1,0,0,-1,0,955197,0,1,60.0,0,0
68,3,0,0,1528,298,0,1,0,100.0,1,1
31,2,1,0,-1,0,1196261,0,3,75.0,0,0
39,2,1,0,189,177,0,1,2,0.0,0,1
26,2,0,0,5158,1050,0,0,8,100.0,0,0
62,1,1,0,-1,26,0,1,0,100.0,2,1
44,2,0,0,7299,370,5258306,0,5,41.66666667,0,0
42,3,0,0,6773,0,182609,0,4,100.0,0,0
55,3,0,0,-1,0,298112,1,4,0.0,0,0
40,2,0,0,8348,2974,1,0,10,50.0,2,1
53,3,0,0,3962,55,6530861,0,3,25.0,0,0
228,2,1,0,36,329,0,1,0,0.0,5,1
37,2,0,0,1546,644,4669,1,2,0.0,0,1
259,6,0,0,31,334,0,1,0,100.0,2,1
37,4,0,0,2202,355,533532,1,1,0.0,0,1
39,2,1,0,-1,0,77586,1,1,100.0,1,1
72,2,5,0,2033,158,0,0,4,71.42857143,1,0
46,2,0,0,346,19,0,1,0,0.0,0,1
